"word","count","leftover_prob","estimate"
"hollywood",10,0.63,0.00009841
"products",10,0.7,0.00009841
"bro",10,0.7,0.00009841
"remaining",10,0.7,0.00009841
"internet",10,0.7,0.00009841
"evening",10,0.63,0.00009841
"father",10,0.49,0.00009841
"lord",10,0.63,0.00009841
"album",10,0.63,0.00009841
"manager",10,0.7,0.00009841
"further",10,0.63,0.00009841
"comment",10,0.7,0.00009841
"estate",10,0.7,0.00009841
"heading",10,0.49,0.00009841
"web",10,0.56,0.00009841
"heat",10,0.7,0.00009841
"spread",10,0.49,0.00009841
"host",10,0.63,0.00009841
"shift",10,0.7,0.00009841
"stadium",10,0.7,0.00009841
"receive",10,0.63,0.00009841
"original",10,0.7,0.00009841
"problems",10,0.63,0.00009841
"rain",10,0.7,0.00009841
"rbi",10,0.63,0.00009841
"economy",10,0.56,0.00009841
"above",10,0.7,0.00009841
"yards",10,0.63,0.00009841
"streets",10,0.49,0.00009841
"built",10,0.56,0.00009841
"lee",10,0.7,0.00009841
"included",10,0.63,0.00009841
"sell",10,0.56,0.00009841
"minute",10,0.7,0.00009841
"review",10,0.7,0.00009841
"covered",10,0.56,0.00009841
"thinks",10,0.7,0.00009841
"especially",10,0.63,0.00009841
"gives",10,0.49,0.00009841
"attitude",10,0.63,0.00009841
"cars",10,0.49,0.00009841
"draw",10,0.63,0.00009841
"actual",10,0.7,0.00009841
"opened",10,0.56,0.00009841
"tool",10,0.35,0.00009841
"wear",10,0.49,0.00009841
"involved",10,0.56,0.00009841
"amount",10,0.21,0.00009841
"material",10,0.63,0.00009841
"dewalt",10,0.7,0.00009841
"reciprocating",10,0.07,0.00009841
"option",9,0.544444444444444,0.00008857
"jersey",9,0.622222222222222,0.00008857
"taxes",9,0.7,0.00008857
"pm",9,0.7,0.00008857
"beauty",9,0.622222222222222,0.00008857
"warm",9,0.622222222222222,0.00008857
"king",9,0.7,0.00008857
"purpose",9,0.7,0.00008857
"development",9,0.622222222222222,0.00008857
"hilarious",9,0.7,0.00008857
"research",9,0.7,0.00008857
"despite",9,0.466666666666667,0.00008857
"east",9,0.7,0.00008857
"you'll",9,0.466666666666667,0.00008857
"created",9,0.544444444444444,0.00008857
"ten",9,0.7,0.00008857
"lunch",9,0.7,0.00008857
"access",9,0.388888888888889,0.00008857
"previous",9,0.622222222222222,0.00008857
"lady",9,0.7,0.00008857
"appreciate",9,0.466666666666667,0.00008857
"survey",9,0.7,0.00008857
"flower",9,0.622222222222222,0.00008857
"clearly",9,0.7,0.00008857
"response",9,0.544444444444444,0.00008857
"leads",9,0.7,0.00008857
"la",9,0.7,0.00008857
"tree",9,0.7,0.00008857
"force",9,0.544444444444444,0.00008857
"stage",9,0.622222222222222,0.00008857
"listening",9,0.155555555555556,0.00008857
"knowing",9,0.544444444444444,0.00008857
"costs",9,0.7,0.00008857
"cheese",9,0.7,0.00008857
"glass",9,0.7,0.00008857
"buildings",9,0.544444444444444,0.00008857
"yoga",9,0.7,0.00008857
"similar",9,0.7,0.00008857
"wilson",9,0.7,0.00008857
"exactly",9,0.622222222222222,0.00008857
"test",9,0.7,0.00008857
"traffic",9,0.622222222222222,0.00008857
"release",9,0.7,0.00008857
"cuts",9,0.7,0.00008857
"pass",9,0.7,0.00008857
"royal",9,0.622222222222222,0.00008857
"nobody",9,0.7,0.00008857
"#ff",9,0.622222222222222,0.00008857
"ensure",9,0.544444444444444,0.00008857
"official",9,0.7,0.00008857
"voice",9,0.622222222222222,0.00008857
"advice",9,0.622222222222222,0.00008857
"network",9,0.7,0.00008857
"tweets",9,0.7,0.00008857
"wings",9,0.7,0.00008857
"claim",9,0.466666666666667,0.00008857
"hall",9,0.388888888888889,0.00008857
"science",9,0.466666666666667,0.00008857
"natural",9,0.7,0.00008857
"october",9,0.7,0.00008857
"interest",9,0.544444444444444,0.00008857
"feet",9,0.622222222222222,0.00008857
"soul",9,0.544444444444444,0.00008857
"successful",9,0.7,0.00008857
"toward",9,0.233333333333333,0.00008857
"improve",9,0.544444444444444,0.00008857
"weight",9,0.544444444444444,0.00008857
"illinois",9,0.7,0.00008857
"sport",9,0.7,0.00008857
"door",9,0.7,0.00008857
"dreams",9,0.7,0.00008857
"anymore",9,0.7,0.00008857
"forgive",9,0.388888888888889,0.00008857
"hahaha",9,0.622222222222222,0.00008857
"image",9,0.622222222222222,0.00008857
"seattle",9,0.622222222222222,0.00008857
"guard",9,0.7,0.00008857
"charge",9,0.622222222222222,0.00008857
"passed",9,0.622222222222222,0.00008857
"solid",9,0.7,0.00008857
"wall",9,0.7,0.00008857
"sharing",9,0.7,0.00008857
"easter",9,0.7,0.00008857
"unable",9,0.155555555555556,0.00008857
"officer",9,0.7,0.00008857
"benefits",9,0.7,0.00008857
"customer",9,0.622222222222222,0.00008857
"artist",9,0.7,0.00008857
